keyword,text,likes,comments_count,shares,sentiment_score,sentiment_label
电影,【监狱改造】HBO纪录片“Nature of the Crime”发布预告，Ricki Stern和Jesse Sweet执导。电影讲述Todd Scott、Chad Campbell和Carlos Rebollow，三位因少年时期犯罪行为被关入监狱的男性，如何面对牢狱之苦，并开始悔过的经历。L黑人电影世界的微博视频​,0,0,0,0.999992703091033,positive
电影,#2024微博网友期待电影#评选ing～我最期待的电影是《流浪地球3》！快来和我一起选选，开启一场奇幻光影之旅～#跨年电影愿#O2024微博网友期待电影,0,0,0,0.999998413496065,positive
电影,看了《我是刑警》。几个感受：1、成片质量没有豆瓣说的差，豆瓣可能最后给分7.5左右，可能我觉得有8.0+2、马苏带来了影后级别的表演，尤其是哭戏，还是层层推进，情绪没有一直一个样的表演。很棒缺点很突出，导演搞个啥的乐色级配音，阵容都这样强了，你给我最后来这种游离感很强的塑料配音。​展开c,0,0,0,0.9999999943244258,positive
电影,神马东西？我怎么看见了马东锡？咣！#电影窗前明月咣定档##跨年电影愿#​,0,0,0,0.9864021584551592,positive
电影,#多想和你再见一面预售开启#再见一面的约定，这次一定会实现#电影多想和你再见一面#12月14日，要爱一世。,0,0,0,0.6213611447327805,neutral
电影,#哪吒2#定档了！！！ 让开！！真爹来了！！！！#哪吒2定档大年初一#​,0,0,0,0.010342887916006016,negative
电影,赵丽颖新加坡电影节路透，大女主范儿L星赏一下的微博视频​,0,0,0,0.9995362282658224,positive
电影,#WonderFashion##Live 4 Moments#【第四幕：Perform】一帧帧复古胶片铺陈展开，如一部音乐电影，讲述着每一瞬间的故事。从音符奏响的一刻，快门按下，记录下歌手@RockHush精彩舞台上的华美乐章。L新视线Wonderland的微博视频​,0,0,0,0.99999985696246,positive
电影,#电影孤星计划票房破6000万#刚刚，电影《孤星计划》票房破6000万元人民币。#电影孤星计划#由黄建新监制，任宁担任制片人，徐展雄执导，王源、张雪迎、梁靖康、李晨、印小天领衔主演，韩童生、余皑磊特邀主演，此沙、翟潇闻、张晓晨、陈雨锶、李嘉鑫主演。#跨年电影愿#​​​,0,0,0,0.08646822125132325,negative
电影,老登真是喜欢搬石头砸自己脚，今年好好的暑期档他不抓住，非要放那个厕品，结果口碑票房双扑，还把封2挤到春节档去华山论剑。呵呵，打哪吒2，我就问你慌不慌？哦对了，封2后期现在都没做完呢，也不一定能按期抬上来，万一呢，一不小心封2就成了中国影史上首部因为做不完后期而撤档的电影了，这也算是 ​展开c,0,0,0,0.007463192288067022,negative
电影,老登真是喜欢搬石头砸自己脚，今年好好的暑期档他不抓住，非要放那个厕品，结果口碑票房双扑，还把封2挤到春节档去华山论剑。呵呵，打哪吒2，我就问你慌不慌？哦对了，封2后期现在都没做完呢，也不一定能按期抬上来，万一呢，一不小心封2就成了中国影史上首部因为做不完后期而撤档的电影了，这也算是 ​展开c,0,0,0,0.007463192288067022,negative
电影,#2024微博网友喜爱电影#开选啦！过去一年的大银幕上，一定有让你回味无穷的佳片，我最喜爱的电影是《志愿军：存亡之战》，你的选择是什么呢？#跨年电影愿#O2024微博网友喜爱电影,0,0,0,0.9999979309776922,positive
电影,#刺猬索尼克3内地定档#电影《刺猬索尼克3》发布定档预告，官宣定档1月10日！当超萌索尼克小队遇上最酷劲敌夏特，外加蛋头博士这个疯狂整活的“不稳定因子”，这一次，索尼克能否守护地球？寒假合家欢，敬请期待！#刺猬索尼克3开年超喜合家欢#影片由系列前两部导演杰夫·福勒回归执导，本·施瓦茨、金· ​展开c,0,0,0,0.9999999961976334,positive
电影,#电影哪吒之魔童降世#定档2025年大年初一。 ​,0,0,0,0.337549112887937,neutral
电影,#2024微博网友喜爱电影#评选上线啦！今年我最爱的电影一定是《野孩子》，对你来说又是哪一部电影比较特别呢？#跨年电影愿#O2024微博网友喜爱电影,0,0,0,0.9999997739312025,positive
电影,易烊千玺超话#易烊千玺肢体表现力#不得不说千玺的每一部电影看完都让人特别心疼他是真正的全身心投入这个角色，仿佛他就是角色本身，每一次的出现都会带给别人震撼和惊喜 ​,0,0,0,0.9999797743070485,positive
电影,【#刺猬索尼克3内地定档#】真人与CG科幻喜剧动画电影续集#刺猬索尼克3#发布中文定档预告，官宣2025年1月10日中国内地上映。前所未有的劲敌“暗影”（基努·里维斯 配音）高能袭来，轻松击败索尼克和他的伙伴纳克鲁斯。索尼克只好去找昔日的老对手蛋头博士（金·凯瑞 饰）共同联手对抗“暗影”。新角色夏 ​展开c,0,0,0,0.999999506700727,positive
电影,#春节档电影太值得期待了#【#已有4部电影定档大年初一#转发周知！】2025年1月29日，大年初一，《哪吒之魔童闹海》《射雕英雄传：侠之大者》《封神第二部：战火西岐》《熊出没·重启未来》4部电影将上映。你最期待哪一部？（央视新闻） ​,0,0,0,0.999999994797546,positive
电影,#费翔马东锡宋小宝合作新电影定档#费翔马东锡宋小宝合作新电影定档！《窗前明月，咣！》定档12月31日。三个人在一起演戏叫做“奇咖贺岁”…？#费翔马东锡宋小宝窗前明月咣定档#​,0,0,0,0.9999296495298949,positive
电影,#费翔马东锡宋小宝合作喜剧##窗前明月咣定档12月31##跨年电影愿#费翔+马东锡+宋小宝这组合你敢信？电影《窗前明月，咣》是什么妖怪片？12月31号，有好戏了！​,0,0,0,0.999940959832525,positive
科技,昨天大利好政策主要是财政政策和货币政策调整，主要利好金融，地产，基建和消费板块，先看这几大块的个股和相关题材。金融应该最好，互金，多金，证券，保险，中小银行，以及数字货币，金融科技等多种金融题材板块。房地产主要看有化债概念的中低价房地产和房地产服务类股。消费板块看汽车，白酒，商业 ​展开c,0,0,0,0.9999999951279499,positive
科技,围观的群众只有遗憾，无人机团队哭晕在厕所目测估计损失千万。#蔡国强泉州烟花秀出意外##蔡国强烟花秀大量无人机掉落#​,0,0,0,0.9997165383705394,positive
科技,【#英伟达市值一夜蒸发6400亿元#】 周一（12月9日），美股“七姐妹”中，英伟达收跌2.55%，Meta Platforms跌超1.6%，亚马逊跌超0.4%，特斯拉则收涨超0.1%，谷歌A和微软涨约0.5%，苹果涨超1.6%，刷新收盘历史高位至246.75美元，收盘市值3.73万亿美元。 ​​​#英伟达称乐意回答监管的任何问题#​​​展开c,0,0,0,0.0038358808409032497,negative
科技,标普消费，美国消费，海外科技，这几个主力轮着玩的感觉。 ​,0,0,0,0.9584471316535151,positive
科技,收评: 今天市场是小幅震荡，但是在盘后港股出现了大幅度的上涨。主要原因是大家都知道的会议，虽然会议的内容我觉得还没有完全达到预期的上限，但是短期内大家对于这个会议依然有很大的预期。我觉得市场就是一句话，在这个位置要大幅度的下跌很难，从分歧到统一它有一个过程，所以我们的看法这是好事 ​展开c,0,0,0,0.12919857863288875,negative
科技,最快翻倍和最快120%记录。19年抱团时候的白酒新能源们用了52周➕，23年的动漫游戏用了32周。2023年在中证动漫游戏指数刷新了中证白酒的记录后，我以为游戏指数这一壮举会保持很长很长的时间。然而仅一年半后，金融科技指数又来了一次史上最快。把32周的时间缩短到了4周，涨幅100%用时23天，涨幅1 ​展开c,0,0,0,0.7206165365872277,positive
科技,带着现代科技回到冷兵器时代进行实力碾压的起点男主们： ​,0,0,0,0.9932194496931912,positive
科技,【热点前瞻】保交房攻坚战推进有力 楼市成交频现转暖迹象相关概念股有信达地产(600657)、中交地产(000736)等电子皮肤研究取得新突破　让机器人“触感”更灵敏相关概念股有汉威科技（300007)、福莱新材(605488)等新能源车需求持续向好 磷酸铁锂厂家订单高涨相关概念股有湖南裕能(3013 ​展开c,0,0,0,0.9998374429040674,positive
科技,#恒生科技#期货指数又在狂飙，周内涨幅已达 10%。 ​,0,0,0,0.016306271023076246,negative
科技,ZEZ Studios推出的变形金刚擎天柱雕像宣传片#变形金刚##变形金刚资讯港#L漫港湾的微博视频​,0,0,0,0.24993704702317487,negative
科技,【#毛戈平上市首日高开60%#】12月10日，香港恒生指数开盘涨3.21%。恒生科技指数涨4.24%。哔哩哔哩涨近12%。华润啤酒涨近8%，安踏体育涨超7%。毛戈平上市首日高开60%。（财联社）#A股成交额第50个交易日破万亿##A股开盘三大信号#​,0,0,0,0.5964175172008218,neutral
科技,#英伟达称乐意回答监管的任何问题#这事英伟达不专门回应，仅仅是回复新浪科技，这么不重视吗？​,0,0,0,0.0016806718239218421,negative
科技,#我是刑警一案更比一案强#这部电视剧确实是好看。我以为周克华案就已经是全剧的高潮了。没想到，这个我是真的没想到，居然把白银案也拍出来了。我的一个朋友的亲戚就是白银案的受害人之一。白银案的11个受害者家庭，真的是支离破碎，很多受害人的亲属都已经疯了，还有一些受害人的亲属已经因为悲 ​展开c,0,0,0,0.9999993325455195,positive
科技,AI应用概念大全，建议收藏！！！AI+办公：中科金财，数字政通，范围网络，金山办公万兴科技AI+玩具：实丰文化，广博股份，汤姆猫，欢瑞世纪，奥飞娱乐，星辉娱乐AI+广告：利欧股份，易点天下，蓝色光标，因赛集团，线上线下，天地在线AI+家电：创维数字，奋达科技，漫步者，国光电器，北京 ​展开c,0,0,0,0.9999998565552183,positive
科技,立白天然洗护领导品牌联合@京东，全新品牌故事片重磅登陆央视CCTV-1，致敬生活中的“每一把好手”！不伤手的立白，用30年的持续创新，守护千万中国家庭，健康幸福每一家！#立白科技集团##创新30年 感恩有你##立白天然洗护领导品牌##全国销量持续领先#L立白的微博视频​,0,0,0,0.9999999511358264,positive
科技,【有温度的手艺！#木雕传承人20年修复上千件老物件#】江苏淮安的韩忠良是市级木雕非遗传承人，从小在家庭熏陶下接触木工，17岁拜师学艺后开始从事老物件修复。他通过拆、拓、补等手艺，让一件件残败的老家具、器物重获新生。20多年来，他先后参与修复了1000余件老物件，最早可追溯至明代中期。韩忠良说 ​展开c,0,0,0,0.9999999770065785,positive
科技,#英伟达市值一夜蒸发6400亿元#【#英伟达称乐意回答监管的任何问题#】今日，对于被监管立案调查一事，英伟达方面回应@新浪科技称：“NVIDIA凭借实力取胜，这反映在我们的基准测试结果和对客户的价值上，客户可以选择任何最适合他们的解决方案。我们努力在每个地区提供最好的产品，并在我们开展业务的任 ​展开c,0,0,0,0.2618507399552583,negative
科技,#英伟达市值一夜蒸发6400亿元#支持有法可依，有法必依。规矩不仅是他们定的，规矩我们也能定。进入一个市场就要符合别人的规矩。如果想开拓更多市场，就要符合他们那些更多市场的规矩。各种规矩之间并不一定针锋相对。最好的办法当然是选择那种不能造成两败俱伤的规矩。所以找出问题的症结所在，我们才 ​展开c,0,0,0,0.8643017431467597,positive
科技,【研扬发布 UP Xtreme i14 Edge 迷你电脑：双网口、首搭 Meteor Lake 处理器、最高 64GB 内存】研扬科技（AAEON）昨日（12 月 9 日）面向高性能计算机视觉应用场景，推出 UP Xtreme i14 Edge 迷你电脑，配备双网口（1 个千兆，1 个 2.5 GbE），搭载……详情点击：O网页链接​,0,0,0,0.03307754590665313,negative
科技,券商这种东西根本就没有任何的带动力。在科技股熄火的背景下不出来新板块带领就必然重蹈覆辙 ​,0,0,0,0.7993663222469825,positive
科技,马云是伟大的，他改变了银行，没有支付宝之前，银行转账100，要收1到4元的手续费没有支付宝之前，银行转账1000元，要收5到22元的手续费没有支付宝之前，跨地区转账，在同一家银行，7000元，要收30到80元之间的手续费，如果马云和任正非比当然没有可比性，任正非是我国企业家的第一名，这是大 ​展开c,0,0,0,7.092029317146142e-07,negative
科技,今日，#波提切利纪录片#曝光终极预告，同时开启预售。《波提切利，佛罗伦萨和美第奇家族》将文艺复兴巨匠波提切利的作品通过现代拍摄手段动态复原，观众们走进影院就能够沉浸式地感受动起来的文艺复兴时期的画作，期待值拉满！影片将于12月13日正式上映，一起走进影院，见证美的诞生！ ​展开c,0,0,0,0.9999999999937619,positive
科技,纽约到伦敦20分钟，早就存在。地下，你看不见的高科技世界 ​,0,0,0,0.988808754057325,positive
科技,2025年传媒互联网行业策略：重视AI应用落地机会 把握景气新娱乐赛道东吴证券股份有限公司 研究员：张良卫/周良玖/张家琦/陈欣/郭若娜/张文雨 日期：2024-12-09展望2025年，我们重点看好以下三个方向：1、AI应用从逻辑走向落地，2025年值得重点关注。C端应用方面，用户渗透率稳步提升 ​展开c,0,0,0,0.9999999881987655,positive
科技,机器人，机器人，机器人，这是跨世纪行情。 ​​​楼市股市都是个稳，科技创新带动经济定调。 ​​​传感器连续重炮轰击，空心杯电机龙头苏醒。永远不要与鸡狗为伍，狗永远改不了吃屎的。 ​​​,0,0,0,0.9997361789235972,positive
科技,胜利精密新里程中坚科技埃斯顿焦点科技科力尔新时达以上，均脱颖而出，更加坚挺。（表达心情而已，不存在荐股） ​,0,0,0,0.9983419131331903,positive
科技,一加 Ace 5 散装发布会——一加游戏大会，将在 12 月 12 日 14:30 发布。据说一加将发布一项「敢翻天」的游戏黑科技，深入芯片底层，让手机游戏体验真正做到「断层领先」。希望这个技术以后也能“下放”给 OPPO。​,0,0,0,0.854782474822775,positive
科技,【股价涨近七成，#200亿市值锂电龙头当升科技推进低价定增#】当升科技 sz300073A股超话时隔8个月，#当升科技#（300073.SZ）股价上涨近七成后控股股东继续推进定增。12月8日晚，当升科技披露了2024年定增申报稿，控股股东矿冶集团拟以现金方式认购公司本次发行的全部股票，发行价格为26.6 ​展开c,0,0,0,0.8733307136208993,positive
科技,#英伟达称乐意回答监管的任何问题#英伟达中国发声：以实力赢市场，积极配合监管在全球科技与半导体领域投下巨石的英伟达被中国监管部门立案调查一事，犹如导火索，瞬间点燃各界关注热度，行业内外目光齐聚。值此风口浪尖，英伟达中国果断发声，向《财经》给出回应，字里行间满是沉稳、专业与担当，信 ​展开c,0,0,0,0.9999999966945201,positive
科技,我朋友圈，都被小米YU7霸屏了​,0,0,0,0.7677483706001245,positive
教育,毛泽东思想拯救人类文明。#孔和尚与教育#L孔庆东的微博视频​,0,0,0,0.9989167509854437,positive
教育,陪读 12 年，把女儿送进北大，我明白了一个残酷的教育真相，那就是大部分中等生是老师教出来的，但学霸不是。倒不是说老师能力不行或者不愿意教，而是学校教课就是大锅饭，一个人教四十几个人还要应付各种活动，考核公开课，连备课都要见缝插针，实在是教不过来。所以这就需要家长回家给孩子加油了。​展开c,0,0,0,0.9999998798501921,positive
教育,为什么要进行数学建模教育进行数学建模教育，并不是为了教会学生一些针对某些具体问题的模型，而是以这些问题的数学建模过程和体验为载体，提升学生“发现问题”“提出问题”“分析问题”和“解决问题”的能力和经验，这也是目前高中数学课标中明确提出的“四能”。这“四能”会对学生的未来发展起 ​展开c,0,0,0,0.9999999999999951,positive
教育,民办高校发展的是教育吗？或者，发展教育用得着民办高校吗，我们缺大学吗？我们缺的是教育，缺的是好的、真正的教育。而民办高校，与教育无关，它只与产业有关，它只是产业延伸链，某种意义，它是收割机。现在有人发急，民办高校要倒闭了，说这很危险，危险什么呢，它不该早就倒闭吗，它的出现，模式 ​展开c,0,0,0,0.9999999447557598,positive
教育,#普通家庭没必要进行苦难教育#我相信，很多人看到这条，会会心一笑。纨绔子弟越多，自家的娃机会越大。首先，这是苦难教育，本身就不是日常天天，受穷受苦的意思。其次，但凡含在嘴里的富养，一旦持宠恃骄，几乎就是废人代名词。第三，自驱力的产生，很大程度是来自于对苦难的认识。普通家庭 ​展开c,0,0,0,0.9999999822966475,positive
教育,#民办大学倒闭潮要来了吗##校园创作者激励计划#首先人口萎缩冲击高等教育供需平衡，自2016年以来，我国出生人口逐年减少，2023年的出生人口仅为902万，不足十年前的一半。这种趋势导致适龄入学人数减少，直接冲击高校招生市场。民办大学因收费较高、社会认可度偏低，在生源争夺战中处于劣势 。 ​,0,0,0,0.9999937215714034,positive
教育,【新增1673个、撤销1670个！#本科专业大洗牌意味着什么#】今年，多所高校陆续宣布拟撤销本科专业布点，如四川大学拟撤销音乐学、表演、动画、保险学、广播电视学等31个本科专业布点；兰州大学拟撤销药物制剂、中药学、教育学3个本科专业布点；重庆交通大学拟撤销地理信息科学、人文地理与城乡规划、信 ​展开c,0,0,0,0.999999999999996,positive
教育,图一、图二。一对无知+法盲CP的雷人语录。一个逾越司法机关要给江歌妈妈微博定罪量刑，一个逾越法律要剥夺江歌妈妈依法维权追究网暴侵权者法律责任的权利。太无知，太狂妄了！图三、图四。法律专业人士给这一对无知+法盲CP的义务普法教育。大家说，这个脸打得响不响？？？@凯雷@司马3忌​展开c,0,0,0,0.9999999975395626,positive
教育,人生有两次断奶#家庭教育##育儿##分享##亲子教育##父母课堂#L刘墉的微博视频​,0,0,0,0.9999999102961361,positive
教育,3岁自己给娃启蒙，怎么做到让孩子听懂小猪佩奇1. 家长自己在家要多跟孩子说英语，简单的一些单词，相信大家都会说，比如 apple，pear，chair，TV，sofa  之类的2. 前期给孩子看这几个动画，按照顺序来：Yakka Dee，迪士尼 Play Along，Blippi，朵拉爱冒险，迪亚哥，然后是小猪佩奇。3. 每次看10 ​展开c,0,0,0,0.9999997582309499,positive
教育,【一个专业三获国家级教学成果奖的背后】　“毕业后，我选择了创业，企业从一粒‘种子’长成一棵‘大树’，得益于学校开创的‘一轮半’人才培养模式。”日前，回到新疆农业职业技术大学校园，毕业生蒋翠在座谈会上分享道，“我们这个专业的学生，都是按照农作物种植和生长规律培养出来的，庄稼的品质都 ​展开c,0,0,0,1.0,positive
教育,🫡 在玹的结业式🕚 12月10日（星期二）上午11点（KST）🩷 结业式后可以和家人朋友见面和外出，但要在17点前归队。训练所的新/兵教育时间到12号为止，只有举行退所仪式才能去到分配的部/队。🩷 所分配到的部/队和日期今天(12/10)13点30分后（KST）可以查询。©️jay_for_sooo ​,0,0,0,0.0059322335645108915,negative
教育,这些事情是什么？是女性失权的结果。什么是失权？厅局级地方主政领导女性5%以下，前500强企业高管女性15%以下。失权从哪里来的？是女性被要求回归家庭，被告知爱情比其他东西更重要，被灌输要花力气减肥化妆打扮自己而不是争夺资源，是被要求“不要太强，要有温柔的一面”，是即使比男性更强也要考 ​展开c,0,0,0,0.9999999382292428,positive
教育,【判例指引：小学校长13年受贿949万元】#小学校长13年受贿949万#小学校长钟某燕为他人在学生入学、转学、工程款拨付等方面提供帮助，非法收受他人财物949万余元。其被判有期徒刑11年，并处罚金人民币60万元；依法追缴犯罪所得。#小学校长受贿949万获刑11年#教育决不能出问题！  ​展开c,0,0,0,0.9999911549381872,positive
教育,【喀左县人民法院打造“新蕾”未成年人司法保护品牌】#辽宁好网民守法好公民##新时代六地辽宁杠杠滴#呵护未成年人健康成长是全社会的共同责任。近年来，喀喇沁左翼蒙古族自治县人民法院立足工作实际，持续树立未成年人司法保护理念，坚持最有利于未成年人原则，汇聚合力形成未成年人保护“聚能环”， ​展开c,0,0,0,0.9999999999974007,positive
教育,#小学校长13年受贿949万#教育公平是底线，发现一起就严查一起，不放过任何一个“蛀虫”，保护我们的孩子，让孩子们在阳光下快乐学习！ ​,0,0,0,0.9993985766328146,positive
教育,我朋友女儿，身材比较瘦小，但是古道热肠。她在学校看见另一个女孩，被一个男孩欺负。遂与男生产生了口角。男生先动手打了她，她自卫了一下。她就去找老师告状。老师说他俩都有错，所以要互相道歉。朋友女儿觉得老师不公，憋着一口气回家。朋友去找了老师和对方家长，都是含糊其辞，说道歉都避重就 ​展开c,0,0,0,0.9999985922908051,positive
教育,【震惊！一个#小学校长13年受贿949万#……】什么地方的学区能令#小学校长受贿949万获刑11年#？会是“希望小学”吗？邓棋元超话社会资源分配不公是老生常谈——在教育资源分配上，发达地区的学校可能拥有先进的教学设备、优秀的教师队伍，而偏远地区的学校则可能师资匮乏、教学设施陈旧。这使 ​展开c,0,0,0,0.999999999999958,positive
教育,婆家把你当外人，娘家也把你当外人，其实不是啥坏事，正好两边的屎盆子都不参合。你就关注自己、保养自己。咔咔挣钱，教育好孩子。等你足够强，两边自动巴结你。 ​,0,0,0,0.9918381722155422,positive
教育,2025年是乙巳年，也叫青蛇年，这一年的五行属阳火，代表着火运的旺盛。对于命局水旺且喜🌳🔥木火的人来说，可以说是老天爷追着喂饭吃。与火相关的行业和事物将得到天运的支持，发展顺利，文化产业、思想、教育、影视传媒将获得大繁荣，传统文化将重新受到重视。#好运2025##发现美好#​,0,0,0,0.9999191715112358,positive
教育,#小学校长13年受贿949万#现实中这样的事情有多少，我们不得而知，但是如果好好查一查，我相信这个人数会很多，金额会很客观。对于学生的入学转学工程，这块是贪腐的重灾区。在重大的利益面前很多人就放松了警惕和坚守的信仰，最终选择接受，而且很多时候不是这些校长主任直接参与，而是通过中间人来 ​展开c,0,0,0,0.9999999952238399,positive
教育,【北京：晒城乡学校“手拉手”成绩单】本报讯（记者 施剑松）日前，“手拉手共创学校生态，心连心共享发展成果”——北京市城乡义务教育学校“手拉手”暨农村教育发展交流研讨会在北京市第十三中学举行。北京市第十三中学、密云水库中学、房山区青龙湖中学等学校教师分别带来初中语文、数学、物理、体 ​展开c,0,0,0,1.0,positive
教育,我经常跟朋友讲一个真实的故事，那是我军校同事的上课经历。他给非洲外训学员讲火炮原理，其中涉及到“复进簧”，其作用之一是阻碍炮栓向后剧烈运动。我们觉得这个道理显而易见，但黑人学员就是理解不了，而他们并不笨，都是本国的精英军官。我同事把一个学员叫到教室门前，他拉开门，猛地一摔， ​展开c,0,0,0,0.9999908874652786,positive
教育,我朋友为了爱情，把家搬到了离他女友很近的地方，一个月之后分手了我们说：咋办？再搬回去？我朋友：还能咋办，先住着呗，租了一年。回来路上，老刘说：怎么他和az都这么不理智。我以前也不理智，在我老婆的教育下，现在理智多了。我：因为理智的人会被形容为「冷血」「不近人情」， ​展开c,0,0,0,0.772393920650609,positive
教育,经济落后地区的女孩子，你们一定要竭尽全力往文明的地方走。因为落后地区就是吃女人的地方，就连你的父母都是要吃你的。一定往文明的地方走，只有文明的地方才把女人当人。至于哪里是文明的地方？经济越发达就越文明。全中国最发达的就是江浙沪，北上广深等地方。好好读书，考这些地方的大学。实在不行 ​展开c,0,0,0,0.9999999722112481,positive
教育,#文明交通携手共创#12月5日晚，上思县公安局交通管理大队民警走进上思县大顺出租车有限责任公司，以“文明交通，携手共创”为主题，给驾驶员开展交通安全宣传教育活动。讲座中，民警从突出的交通安全风险点入手，结合辖区典型交通事故案例，讲解酒后驾驶、超速行驶、争道抢行、违规停放车辆、驾驶中 ​展开c,0,0,0,0.9910717613903061,positive
教育,#在德国工作##技术人员##外籍人士#初到德国的人有很多问题：如何找到住处？我必须在哪里注册？如果我需要看医生，应该去哪里？💡你将在@deutschland_de的新杂志《抵达德国》中找到这些问题的答案。此外，你还可以认识一些人，他们可以为你提供在德国生活的第一手建议：例如来自哥伦比亚的丹妮 ​展开c,0,0,0,0.9999987772759926,positive
教育,#小学校长13年受贿949万#教育公平是社会正义的坚固防线，对于任何破坏教育公正的行为，我们要持零容忍态度。不能放过任何一只侵蚀教育肌体的“蛀虫”。要坚定不移地站在孩子们的一边，以铁腕手段捍卫他们的受教育权，为他们营造一个纯净、公正的学习环境，让每个孩子都能在明媚的阳光下，自信、快乐地 ​展开c,0,0,0,0.9999999917631569,positive
教育,#仙女湖#【基层热土上的83岁理论歌者，36载不停歇】张金华，男，汉族，1941年12月生，中共党员，新余市仙女湖区观巢镇观巢村村民。他发挥余热，担任村级关工委主任8年，义务帮扶教育少年儿童，把“问题少年”变成“阳光孩子”；他无怨无悔，52岁时自乡镇水产养殖岗位退位返村，义务从事理论政策宣讲， ​展开c,0,0,0,0.9995838973875953,positive
教育,【画好校家社共育“同心园”】晚上6点多，湖北省孝感市孝南区协同育人中心实体综合服务平台援助热线铃声响起，电话那头是急促的求助声：“老师，怎么办？我们家丫头硬是要离家出走，已经收拾行李了……”中心工作人员一边安抚家长情绪，一边联系孩子。班主任赶赴其家中，将在门口拉扯的母女俩劝 ​展开c,0,0,0,0.9945341917255551,positive
教育,#李昀锐演技#我还是劝你们玩第五人格吧，曾经有个教育家做了一个实验，把中国孩子和美国孩子从楼上扔下去，中国孩子使用闪现落地刀，直接把美国孩子两刀带走。从小培养玩第五人格的意识，比任何教育都重要，这就是玩第五人格的好处 ​#春眠秋棠序#​​​,0,0,0,0.9999993703282873,positive
教育,-听小孩哥脱口而出:“今晚是救助小猫之夜”，我就知道这事稳了！！一看就是平时有生命教育，知道救助小动物的孩子果然后面已收养！！给这样的教育点赞，也恭喜小猫找到一个好人家！！！ ​,0,0,0,0.9999999263877012,positive
教育,"【弘扬宪法精神，树立宪法权威】近日，长宁县开佛学校以""弘扬宪法精神，树立宪法权威""为主题，旨在通过一系列丰富多彩、形式多样的教育活动，将宪法的种子深植于广大中小学生的心田，让法治精神成为他们成长道路上的明灯，照亮前行的方向。（编校人：毛世林  审核人：李懋） ​​​",0,0,0,0.9999999999961613,positive
教育,我有个理论啊，爱情和教育一样，是有个天赋在的。就像学习，有些人非常努力也只能考个六十分，但有些人考一百分是因为卷面只有一百分。有些人在感情关系里非常努力和真诚，但也就那样了。有些人可能不费什么心力，就能方方面面都照顾周全。所以情感专家和教育专家的话都差不多，听听就得了，关键还得看 ​展开c,0,0,0,0.9999999999610376,positive
教育,跟我感受一样，关键在于“基础教育”，中国之所以能成为世界工厂，原因在于庞大的普遍九年义务教育劳动力。//@黄斌:感谢来自一线的报道。我跟@张兽医-长居广州去非洲前就互相讨论认定，那里的人不可能天生懒惰。事实上，我们在莫桑比克的见闻也反复证实了这一个预判。但是普遍缺少基本的教育和有效的展开c,0,0,0,0.999999999745415,positive
