keyword,text,likes,comments_count,shares,sentiment_score,sentiment_label
电影,"菲菲是简短精炼的评价了电影和人物的特点。塔尔的名字有她的含义，是完完全全女主的故事。虽然不算是传统传记类电影，但是塑造人物的过程中把她的前史勾勒的非常清晰。极致的戏剧性和人物丰富性的广度说的太一针见血了。这就是主角的魅力。演一个""曲高和寡""的天才指挥家，是人们生活中不常见的一个人 ​展开c",0,0,0,0.999999999999623,正面
电影,我觉得我所经历的告别都是乐观的，告别是为了新的出发，前往更好的下一站，迎接新的挑战。@TFBOYS-易烊千玺#易烊千玺电影小小的我##易烊千玺云螭二四逴跞山极#yyqx四字唱歌好听 四字 演技四字弟弟 帅 四字粉 szdd易烊千玺  街舞鹤玊玺易·百万大军王 ​展开c,0,0,0,0.9999999998563536,正面
电影,好东西，电影《好东西》是导演邵艺辉继《爱情神话》之后的又一力作，延续了邵艺辉独特的轻喜剧风格，以女性独有的视角和细腻笔触描绘了当代都市女男的生活群像及复杂的情感世界。在主题表达方面，影片聚焦于女性成长这一点，以三位不同年龄段的女性为主 ​展开c,0,0,0,1.0,正面
电影,【#林青霞曾晒与琼瑶年轻时的照片#】林青霞在微博晒与琼瑶的旧照和两人的聊天记录截图。据悉，林青霞的银幕处女作《窗外》就是根据琼瑶的第一本小说改编的，她一共主演了12部改编自琼瑶小说的电影。L青岛新闻网的微博视频​,0,0,0,0.9999998847623675,正面
电影,喜欢有很多种吧，无论是哪一种我都想给你，因为你，我的心脏总是忙个不停。@杨紫[新鲜好柿]杨紫待播剧：在电影猎毒中饰演飒爽女缉毒警骆佳在电视剧国色芳华中饰演何惟芳在电视剧青簪行中饰演黄梓瑕在电视剧家业中饰演李桢敬请期待～【杨紫｜李桢｜家业｜何惟芳｜国色芳华｜黄梓瑕｜青簪行｜ ​展开c,0,0,0,0.9999997758863721,正面
电影,王俊凯超话💙#王俊凯2024凯启甲辰#💙💙#王俊凯味全乳品代言人#💙💙#王俊凯 猫人品牌代言人#💙留住初见时的刹那惊艳，少年心动只此人间挽住韶光心思念念，难忘风吹过眉梢的夏天。遇见清白日光，放于眉间心上。@TFBOYS-王俊凯🍬​#流星 (Live)-TFBOYS-王俊凯#🍬 ​展开c,0,0,0,0.9999999999289453,正面
电影,咔滋脆 我仍在心里留着你的位置 还记得我们第一次的遇见 那是一个寒冷的深冬 我刚百无聊赖的看完一场平平无奇的电影 路过金色拱门时一眼便望见了你在玻璃幕墙上的巨大海报 我愣在了原地 怎么会有这么完美的堡出现在我面前 我无法控制住自己不走进拱门内将你带回去 抱着你出门的瞬间 我仿佛看到了白色的 ​展开c,0,0,0,0.9999650574744706,正面
电影,嗯…我每天的两种状态“受不了了我想生一个出来”“受不了了我想和他生一个”#易烊千玺电影小小的我##易烊千玺斐乐预热##易烊千玺云螭二四逴跞山极#​,0,0,0,0.42576226911865034,中性
科技,预见第七集：2025！时代的机会！我们的机会！珍惜这个机会！一个改变一生的机会！#a股##英伟达##半导体##股票#本次视频有些长，建议每一个人看完！深度精彩！L叶荣添的微博视频​,0,0,0,0.9999944831879048,正面
科技,#董事长套现9亿后反劝投资者耐心一点#【#石头科技董事长套现9亿#后 反劝投资者“耐心一点”】我觉的他说的对，散户投资者你又没什么需要改善生活的，你苦日子都过习惯了就坚持下去，坚毅的品质是高尚的。 ​,0,0,0,0.9999932102990777,正面
科技,今晚我们的反击够提振士气的，现在的中国比2018年的时候更强大了，这6年我们的科技水平也有了显著提高，虽然在最高端制造还有差距，但总体看，差距是在缩小的。美国政府挑起事端，无辜打压和制裁我们半导体芯片等科技产业，我们就该奋起反击！明天股市要大涨突破，有利的回击美弟！有信心吗？​,0,0,0,0.9999925381341215,正面
科技,科技自主可控核心龙头+半导体国产替代概念梳理（来源：木头婉） ​,0,0,0,0.9999954173440672,正面
科技,【给421位小朋友 种下“科技”的种子丨智驾中国】#一键解锁乡村孩子的科学梦#朋友们，今天想跟大家分享「智驾中国」2024年度出行～#公益v探访#我和工作室的小伙伴，一起走入秦皇岛青龙县白家店小学，送去了我们捐赠的421份#爱心包裹#科创包，给孩子们上了一堂科学课，展示了最新款的手机、令人惊 ​展开c,0,0,0,0.999999814664902,正面
科技,唠唠盘面开盘科技还是不错的，情绪比较顶。但盘面上最大的问题依旧是证券，市场缺量状态下，证券低开。一些异动的科技权重就非常容易拖累科技走势。特别是寒武纪，走的太差了。以及消费并没有死。全天市场还会分歧，操作上当下仅仅是试错阶段。 ​,0,0,0,0.9763381281960923,正面
科技,【竞价氛围】个股竞价还行，科技股在炒国产替代，今天半导体、芯片和科创有望反弹，热门股还是分化。#a股##股市##基金#（叶艾茂） ​,0,0,0,0.9990268629327932,正面
科技,无声饭店的老板是大爱，老板罗瑞的微纪录片，让我也更加深刻地感受到了华为手机这些无障碍功能对听障人士生活和事业的重要性。之前我也是没想到手语居然也有“方言”，听障人士沟通真的不易。科技的发展是服务每一个人的，就像#AI帮助听障店员勇敢说话#，我们也应该多关怀残障群体，促进聋健共融，用科 ​展开c,0,0,0,0.9999997577870363,正面
科技,夜已深，关于明日A股的行情，我再强调几句，防止有人没有看到：1、今天晚上最大的消息就是，中国互联网协会发声：呼吁国内企业审慎选择采购美国芯片，积极使用内外资企业在华生产制造的芯片。2、这条消息表达的意思已经很明确了，既然你美国继续升级打压我们的半导体产业，那么我们也不跟你玩了， ​展开c,0,0,0,0.9996146001671324,正面
科技,基本上就是在高科技领域撕破脸了。看苹果高通咋选择 ​,0,0,0,0.999710002824808,正面
科技,“交头接耳”#龚俊 cpf#🍊#龚俊cpf#​,0,0,0,0.959952980226019,正面
科技,开过无数款传统豪车代驾再开#享界S9#后，竟然说自己要失业了？节目效果都不敢这么夸张！#享界S9我说了算#粉丝转评赞抽10人平分500元红包！L科技疯汇的微博视频​,0,0,0,0.0009286865999014182,负面
科技,华为手机ai功能来源于讯飞星火大模型底层支撑。讯飞星火大模型率先于华为手机应用。mate70中的基于大模型的通话摘要功能、方言自由说功能以及全屋智能场景中的全屋广播等功能均由科大讯飞提供相关技术支持。 ​,0,0,0,0.9999999999723272,正面
科技,#姜海荣称荣耀GT有不能说的秘密#@姜海荣-Harrison是真能坐得住，真舍得给性能旗舰上黑科技，记得上次荣耀出手还是 GPU Turbo 那波，现在海荣哥莫非是官宣 GPU Turbo“重现江湖”？大家可以蹲一波荣耀GT，期待能做出点更好的体验​,0,0,0,0.9999963973488943,正面
科技,【国林科技：半导体专用臭氧清洗设备业务占营业收入比重较低】财联社12月4日电，国林科技发布异动公告，公司目前主营业务收入以臭氧系统设备制造和销售、乙醛酸及其副产品甲酸钾生产和销售为主，半导体专用臭氧清洗设备业务占营业收入比重较低，公司基本面近期未发生重大变化。 ​​​,0,0,0,0.9757096191656408,正面
科技,还是希望大家都能注册个科技用来发帖因为据我所知并不是所有人都用上了哪怕就两个号 一个号每天上限发80-100 一天手动发完也不现实 哪有那么多时间啊 用科技就跟洗衣机洗衣服 电饭煲煮饭一样 按个按键的事发帖就是 你不在意 和你互关的人也不会在意 距离年底就二十几天 别人冲两亿 我们冲一亿 加 ​展开c,0,0,0,3.6253831048327356e-07,负面
科技,南昌航空大学科技学院超话#风筝#阳光从云层中洒落下来照亮了整个大地🪁也点亮了孩子们心中的梦想风筝在阳光下闪耀着绚丽的光芒如同一颗明珠💎悬挂在蔚蓝的天幕上光彩夺目🤩2九江·南昌航空大学科技学院(共青校区)​,0,0,0,0.9999999988879822,正面
科技,#6个无意识小习惯正伤害你的胃##重庆城市科技学院#只有胃好才能身体健康你们学会了吗(via:@人民日报) ​,0,0,0,0.9987713227532546,正面
科技,大V项立刚说，华为Mate 70上市销售，到处是排队的人群。用中国芯片，为中国尊严！向为捍卫中国尊严的消费者致敬！ ​​​​,0,0,0,0.9991723347273368,正面
科技,#尹锡悦老婆#从来不是女性主义者，甚至对女拳甚是厌恶。对这个满脸科技感，传说脾气秉性也不讨人欢喜的女人，也没什么好印象。但是一出事儿就归咎于“红颜祸水”的脑回路，也实在是思路感人。不但真相信烽火戏诸侯，冲冠一怒丢了江山的故事。而且还相信今时今日还有人如此行事？！ ​,0,0,0,0.9999993790234051,正面
科技,对于联想起诉我这个事情呢，我不理解，但尊重。对于法院的判决呢，我不理解，但尊重。对于联想和英伟达合作的事情呢，我理解，也预祝成功。对于#多行业协会呼吁审慎采购美国芯片#这个事情呢，我理解，也非常支持。很多事情，最后历史的审判才是真正的审判，历史的答案才是真正的答案。 ​,0,0,0,0.4729845265743049,中性
科技,【#石头科技回应董事长套现9亿却劝投资者耐心#】据红星新闻，近日，“石头科技董事长套现9亿却劝投资者耐心一点”的话题引发广泛关注。针对投资者对于石头科技董事长昌敬“高位减持”和“劝投资者耐心”一事，4日上午，石头科技董秘办相关负责人回应称，不存在高位减持的情况，“劝投资者耐心”的说法 ​展开c,0,0,0,0.9999999999987161,正面
科技,时代的眼泪了，在群友的提醒下我才想起来自己的认证title还是“穷游锦囊作者”，在移动互联网不够发达的时候，穷游就是中国版的longly plant，原来出去玩做攻略都会参考这个网站上面大家分享的攻略。现在穷游网已经被移动互联网的各种app取代了，当年写的这本攻略自我回国工作后也就没有再更新了，很 ​展开c,0,0,0,0.9999999502082648,正面
科技,“以前，我们拍张相片，角度找来找去，不断调整构图，最终才按下快门。每一幅画面，都是包含着斟酌的。毕竟，胶卷要花钱，冲印也要花钱，我们潜意识里知道要珍惜着点。……科技让很多事情变得快捷，也让现代人愈发丧失珍惜的能力。” ​,0,0,0,0.9996105813253044,正面
科技,评论+点赞👍直接抽10宝打钱赶上罗蒙清仓了😍不过百拿下三防石墨烯导热棉服罗蒙 石墨烯导热棉服💰99送云险直接看实拍图看着真不像一百能带回家经典连帽版型，上身休闲帅气又减龄一点都不显老气😍老弟老爸男朋友穿都帅气，黑科技石墨烯保暖的加持下一件顶两件，保暖性超好一件 ​展开c,0,0,0,0.2798336850176931,负面
科技,我嘞个豆我们学校百年校庆飞了一千架无人机然后今天我们思政课老师说无人机飞半个小时五百万……（是我们学校老师说的价格啊啊啊啊仅供参考啊大家！ ​,0,0,0,0.9999999409113264,正面
科技,最近可是又出了一款让人眼前一亮手机——vivo S20！我一看到就爱上了它的外观和拍照功能。那个「凤羽金」配色，在阳光下闪闪发光，就像凤凰的羽毛一样，简直太美了！而且，你们能想象吗？这么美的手机，机身竟然只有7.19mm厚，还配了6500mAh的大电池，续航和轻薄全都要！最让我心动的是它的拍照功 ​展开c,0,0,0,0.9999999867845399,正面
科技,【#郑州人排队也要等到TA#！】12月4日，河南郑州。是什么让郑州市民期待感满满，排队等候只为第一时间拥有它？店内人头攒动，有人说它流畅，有人夸它漂亮；有人赞它质感，有人爱它AI……@河南手机报记者现场直击，带你抢先体验年终岁末的重磅科技惊喜！戳↓L河南手机报的微博视频​,0,0,0,0.9999992876245506,正面
科技,#石头科技回应董事长劝投资者耐心#【董事长套现9亿，却劝投资者耐心一点，石头科技回应】#石头科技表示不存在董事长高位减持#近日，“石头科技董事长套现9亿却劝投资者耐心一点”的话题引发广泛关注。针对投资者对于石头科技董事长昌敬“高位减持”和“劝投资者耐心”一事，4日上午，石头科技董秘办相 ​展开c,0,0,0,0.9999999999999509,正面
科技,#在福建能跑完半马的人是什么水平#【华为WATCH GT 5，温暖你的跑步之路】在厦门海沧半程马拉松赛场上，华为设置了“暖心服务驿站”，为跑者们提供全方位的关怀。跑者们在这里试戴华为WATCH GT 5，体验如何让跑步更科学、更趣味。这款手表不仅助力跑者挑战自我，更在寒冷的赛场带来一丝温暖。华为W ​展开c,0,0,0,0.9999995688190325,正面
科技,SkyNani超话检查我的脸颊浮肿了吗🎀CASETiFY x NANI ​,0,0,0,0.40665012587586535,中性
科技,POCO M7 Pro 5G 和POCO C75 5G官宣12.17在印度发布，分别套娃国内红米note 14 和海外红米A4 5G#红米手机##数码##新机来了#​,0,0,0,0.8241163055374671,正面
科技,最近大家见面都问：抢到华为Mate70了吗？众所周知，华为年度旗舰大作Mate70在网络、AI等方面都堪称顶尖，这跟我试驾的昊铂HT相得益彰。这车续航充电都堪称同级里的越级体验，还有百万级智驾系统，这车买了不亏！#智驾数码团#Llistter乐的微博视频​,0,0,0,0.9999707295506729,正面
科技,燃油车还是有独特的驾驶乐趣的。最近这两天开奥迪A3很快乐。有操控，底盘扎实，机械按键交互到位。虽然作为95后的我直接一步迈入新能源，没啥燃油情怀，但偶尔开开燃油车还是很心动的。#科技看电#​,0,0,0,0.9999855250241383,正面
科技,【#一台新能源重卡的科技含量有多高#？】#致敬科学追光者#在“双碳”目标的引领下，重卡行业向绿色智能转型升级的步伐不断加快。生产一辆新能源重卡需要多久？它如何实现精准智能驾驶？戳视频↓↓L人民网的微博视频​,0,0,0,0.9683238112185949,正面
科技,#向左向右向钛看#高亮钛，不仅超亮还超强！#华为Mate70开售#L科技Milk的微博视频​,0,0,0,0.45310261829577037,中性
科技,科技界的上甘岭，真的不容易啊，打破世界通讯垄断，打破世界芯片垄断 ​,0,0,0,0.999104090128683,正面
科技,大熊和联想的案子终审判决出来了，联想胜诉，大熊赔钱、道歉。法院在判决书中表示，联想公司与华为公司皆系我国科技领域重要的民营企业，宗某在全无事实根据的前提下，将联想公司与华为公司联系在一起，编造双方对立的事实，恶意制造矛盾，引发网民对联想公司的厌恶、憎恨情绪，导致联想公司社会形象 ​展开c,0,0,0,0.9999999824848437,正面
科技,一期一祈，十二月顺利@胡一天啊​,0,0,0,0.5190852266032759,中性
科技,卧靠，烧烤都可以自动化了啊，真是科技改变工作！L通信老柳的微博视频​,0,0,0,0.9988787753470765,正面
教育,读书时经历了一场愧疚式教育，不忍回忆 ​,0,0,0,0.9968624065196634,正面
教育,小学成绩不错，有这三个特点，中学差不了。学霸潜质，大家要了解下“小学成绩好，但是上了初中，学习就未必跟得上了。”网上这样的言论不少，搞得大家很焦虑。是的，初中开始，肯定有个别掉队现象。但我们的孩子，只要有这些特点，我们也别担心。第一，精力充沛有活力哪怕五六年级了，学业压力上 ​展开c,0,0,0,0.9999999973181573,正面
教育,说说教育与洗脑的区别，看看是否有道理洗脑：我挖了一条捷径，跟着我走就行！教育：世界上没有捷径，做自己就好！洗脑：听懂，掌声……教育：大家安静思考，寻找属于自己的答案！洗脑：不要想那么多，跟着我就有肉吃！教育：你需要找到你自己，这是你变强大的前提！洗脑：通过各种干扰，阻 ​展开c,0,0,0,0.9999994599003404,正面
教育,人最幸运的事是受了真正的教育，从而唤醒自我意识。真正的教育就是帮助人健全心智模型，从而生出智慧。获取知识的能力，比知识本身更重要，比方法更厉害的是获取方法的方法。当一个人的心智模型升级了 生命会自动进入更高维度，有豁然开朗的感居然， ​,0,0,0,0.9999999998469529,正面
教育,要想把孩子教育得出众，家长的思路要先打破常规#亲子教育##家长必看系列##如何培养孩子广泛的兴趣爱好#L眉山论剑陈平的微博视频​,0,0,0,0.9999999863234321,正面
教育,同事们在聊孩子教育。说孩子算数不会算，她爸教她，你实在不行你查手指啊。题：6+1=?孩子：3题：8+1=?孩子：3因为🤙+☝🏻️=👆🏻+☝🏻️=3我感觉我家娃将来可能也得这样吧。。。。好害怕他题还没写出来，查着查着就开始啃手指。 ​,0,0,0,0.9998946322920657,正面
教育,有学者发文，主张“高校要发挥婚恋教育主阵地作用”，引来一些议论。老胡觉得，高校确有必要在树立年轻人健康婚恋观方面有所作为，比如搞一些这方面的讲座，相信很多大学生都愿意去听。但是它们应当是服务性的，针对大学生们婚恋方面的困惑提供帮助，而没必要搞成强势的灌输式教育。“主阵地”这个词 ​展开c,0,0,0,0.9999999999964029,正面
教育,鸡娃十年回头看，语数英各科大实话1、普通父母盯语数英，厉害父母鸡课外拓展，海量阅读，奥数培优，英语原版。2、家庭经济条件不好，放弃所谓素质教育，死磕语数外，搞语数外不需要花什么钱，网课资源极度丰富的今天，大部分优质资源都免费，关键是耐得住性子用起来。3、小学好比军备竞赛，大家都悄 ​展开c,0,0,0,0.999655229639419,正面
教育,《中国人口报》刊文：高校要发挥婚恋教育主阵地作用。我们高中时期：禁止早恋；大学时期：开婚恋课，都给我谈！这个转变真的太快了，但这种好事儿我们80后就怎么遇不到！确实，近年来我们人口老龄化、少子化日趋明显。恋爱~结婚~生娃这个链条面临压力，今年我们也陆续出台政策，来应对人口老龄化和低 ​展开c,0,0,0,0.9999999999887494,正面
教育,听了首席经济学家付鹏的演讲，我才知道原来有钱人是这样获取财富的。​​​​​​​​这完全颠覆了我一直以来的认知。当我们还在教育孩子从小要好好学习，将来考个好大学，选个好专业，掌握一门热门技术，以后就能过上幸福生活的时候。经济学家却在教育孩子一套完全相反的东西。让我们来看看经济学家是 ​展开c,0,0,0,0.9999999999874978,正面
教育,仍然无法相信，来不及告别，是你把我从泥泞里拉出来，给了我爱的震撼，现在又给了我死亡的教育，可是我再也无法告诉你你给了我什么。我是你的火花，可是我只是一个小火星子，我还做不到那么超然，我很想念你…也许你只是换了个方式爱这个世界，以后下雪的时候，看见火花的时候，看见大海，看见烟花，都 ​展开c,0,0,0,0.9999572101487817,正面
教育,笑死 家人们 你们读书时候 学校有搞那种愧疚式教育演讲嘛 我初中看的是视频 高中是请人直接来讲了 当时哭得稀里哗啦的​,0,0,0,0.9999877223507558,正面
教育,#新还珠格格剧组悼念琼瑶##新还珠格格主演悼念琼瑶#“小燕子”@李晟Su：“仍然无法相信，来不及告别，是你把我从泥泞里拉出来，给了我爱的震撼，现在又给了我死亡的教育，可是我再也无法告诉你你给了我什么。我是你的火花，可是我只是一个小火星子，我还做不到那么超然，我很想念你…也许你只是换了个 ​展开c,0,0,0,0.9999517772281045,正面
教育,【倾情推出！护苗微视频《目光所至》正片来了！】今天是第十一个国家宪法日，省司法厅倾情推出护苗主题短片《目光所至》。《目光所至》根据海南省琼山监狱的真实题材改编，是一部反映海南省司法厅系统开展未成年人护苗专项行动亮点的短片。本片记录了未成年人刘可（化名）因家长疏于管教误入迷途走上了 ​展开c,0,0,0,0.9999994082987131,正面
教育,【冬季防火进校园 共筑消防安全防线】近日，@荆门消防掇刀区消防救援大队走进荆门市掇刀石中学，为全校3000余名师生开展冬季防火安全教育活动，消防宣传员通过现场应急疏散消防演练、消防器材讲解、有奖知识问答、灭火实操等环节向校园师生宣介冬季防火消防知识，强化广大师生们的消防安全意识。 ​展开c,0,0,0,0.9445863896739694,正面
教育,#余检转播#近日，安徽省南陵县检察院联合共青团南陵县委员会、南陵县青少年公益发展协会等单位联合开展青少年法治宣传教育活动。活动中，检察干警通过举办普法讲座、播放普法视频、组织学生做普法游戏等形式，为学生普及防范电信网络诈骗、预防校园欺凌、防范毒品陷阱等方面的法律知识，并与学生互动 ​展开c,0,0,0,0.9999999999067495,正面
教育,被陌生大妈教育要结婚生孩子 ​,0,0,0,0.7530484793514507,正面
教育,慧光寺祈福Vlog|祝同学们此战成硕，定为研一见者高分看者上岸点赞全家幸福转发变瘦变美评价心想事成视频设置的6点6分发出，希望我们身体66，考运66，生活66~#2025考研##21天考研上岸打卡##教育学考研#L教育学洪哥的微博视频​,0,0,0,0.9999999981374275,正面
教育,既然有青少年精神心理问题父母同治的概念，为什么没有博士生精神心理问题导师同治的概念。 ​,0,0,0,0.9999492009761992,正面
教育,人类对邓超的开发不足万分之一！#奔跑吧#L祁小筝的微博视频​,0,0,0,0.9948968760546656,正面
教育,"""#瑞士研究生留学#近几天同学问的多的留学中介反馈汇总：🔻太原：【太原鑫思达出国留学】【木乔留学】【美嘉铭途】【美黎教育】🔻珠海：【珠海的越扬教育】【欧冶留学】【珠海途冠留学】【纽伦国际教育】都是基于同学真实反馈的信息，问口碑和求推荐留学机构的直接问学姐哦~~​展开c",0,0,0,0.9999999966259236,正面
